id,repository_name,file_path,class_name,human_written_code,class_skeleton,snippet_id,gpt-5_generated_code
177578,ottogroup/palladium,ottogroup_palladium/palladium/persistence.py,palladium.persistence.FileLikeIO,"from abc import abstractmethod

class FileLikeIO:
    """"""Used by :class:`FileLike` to access low level file handle
    operations.
    """"""

    @abstractmethod
    def open(self, path, mode='r'):
        """"""Return a file handle

        For normal files, the implementation is:

        ```python
        return open(path, mode)
        ```
        """"""

    @abstractmethod
    def exists(self, path):
        """"""Test whether a path exists

        For normal files, the implementation is:

        ```python
        return os.path.exists(path)
        ```
        """"""

    @abstractmethod
    def remove(self, path):
        """"""Remove a file

        For normal files, the implementation is:

        ```python
        os.remove(path)
        ```
        """"""","
class FileLikeIO:
    '''Used by :class:`FileLike` to access low level file handle
    operations.
    '''
    @abstractmethod
    def open(self, path, mode='r'):
        '''Return a file handle
        For normal files, the implementation is:
        ```python
        return open(path, mode)
        ```
        '''
        pass
    @abstractmethod
    def exists(self, path):
        '''Test whether a path exists
        For normal files, the implementation is:
        ```python
        return os.path.exists(path)
        ```
        '''
        pass
    @abstractmethod
    def remove(self, path):
        '''Remove a file
        For normal files, the implementation is:
        ```python
        os.remove(path)
        ```
        '''
        pass",snippet_113,"import os
import builtins

class FileLikeIO:
    '''Used by :class:`FileLike` to access low level file handle
    operations.
    '''
    def open(self, path, mode='r'):
        '''Return a file handle
        For normal files, the implementation is:
        ```python
        return open(path, mode)
        ```
        '''
        return builtins.open(path, mode)

    def exists(self, path):
        '''Test whether a path exists
        For normal files, the implementation is:
        ```python
        return os.path.exists(path)
        ```
        '''
        return os.path.exists(path)

    def remove(self, path):
        '''Remove a file
        For normal files, the implementation is:
        ```python
        os.remove(path)
        ```
        '''
        os.remove(path)"
179419,python-constraint/python-constraint,python-constraint_python-constraint/constraint/domain.py,constraint.domain.Variable,"class Variable:
    """"""Helper class for variable definition.

    Using this class is optional, since any hashable object,
    including plain strings and integers, may be used as variables.
    """"""

    def __init__(self, name):
        """"""Initialization method.

        Args:
            name (string): Generic variable name for problem-specific
                purposes
        """"""
        self.name = name

    def __repr__(self):
        """"""Represents itself with the name attribute.""""""
        return self.name","class Variable:
    '''Helper class for variable definition.
    Using this class is optional, since any hashable object,
    including plain strings and integers, may be used as variables.
    '''

    def __init__(self, name):
        '''Initialization method.
        Args:
            name (string): Generic variable name for problem-specific
                purposes
        '''
        pass

    def __repr__(self):
        '''Represents itself with the name attribute.'''
        pass",snippet_115,"class Variable:
    '''Helper class for variable definition.
    Using this class is optional, since any hashable object,
    including plain strings and integers, may be used as variables.
    '''

    def __init__(self, name):
        '''Initialization method.
        Args:
            name (string): Generic variable name for problem-specific
                purposes
        '''
        self.name = name

    def __repr__(self):
        '''Represents itself with the name attribute.'''
        return str(self.name)"
179425,python-constraint/python-constraint,python-constraint_python-constraint/constraint/solvers.py,constraint.solvers.Solver,"class Solver:
    """"""Abstract base class for solvers.""""""
    requires_pickling = False

    def getSolution(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        """"""Return one solution for the given problem.

        Args:
            domains (dict): Dictionary mapping variables to their domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        """"""
        msg = f'{self.__class__.__name__} is an abstract class'
        raise NotImplementedError(msg)

    def getSolutions(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        """"""Return all solutions for the given problem.

        Args:
            domains (dict): Dictionary mapping variables to domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        """"""
        msg = f'{self.__class__.__name__} provides only a single solution'
        raise NotImplementedError(msg)

    def getSolutionIter(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        """"""Return an iterator for the solutions of the given problem.

        Args:
            domains (dict): Dictionary mapping variables to domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        """"""
        msg = f""{self.__class__.__name__} doesn't provide iteration""
        raise NotImplementedError(msg)","class Solver:
    '''Abstract base class for solvers.'''

    def getSolution(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        '''Return one solution for the given problem.
        Args:
            domains (dict): Dictionary mapping variables to their domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        '''
        pass

    def getSolutions(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        '''Return all solutions for the given problem.
        Args:
            domains (dict): Dictionary mapping variables to domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        '''
        pass

    def getSolutionIter(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        '''Return an iterator for the solutions of the given problem.
        Args:
            domains (dict): Dictionary mapping variables to domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        '''
        pass",snippet_116,"class Solver:
    '''Abstract base class for solvers.'''

    def getSolution(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        '''Return one solution for the given problem.
        Args:
            domains (dict): Dictionary mapping variables to their domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        '''
        raise NotImplementedError(""getSolution must be implemented by subclasses."")

    def getSolutions(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        '''Return all solutions for the given problem.
        Args:
            domains (dict): Dictionary mapping variables to domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        '''
        raise NotImplementedError(""getSolutions must be implemented by subclasses."")

    def getSolutionIter(self, domains: dict, constraints: list[tuple], vconstraints: dict):
        '''Return an iterator for the solutions of the given problem.
        Args:
            domains (dict): Dictionary mapping variables to domains
            constraints (list): List of pairs of (constraint, variables)
            vconstraints (dict): Dictionary mapping variables to a list
                of constraints affecting the given variables.
        '''
        raise NotImplementedError(""getSolutionIter must be implemented by subclasses."")"
179445,maroba/findiff,findiff/pde.py,findiff.pde.PDE,"import numpy as np
from scipy.sparse.linalg import spsolve
import scipy.sparse as sparse

class PDE:
    """"""
    Representation of a partial differential equation.
    """"""

    def __init__(self, lhs, rhs, bcs):
        """"""
        Initializes the PDE.

        You need to specify the left hand side (lhs) in terms of derivatives
        as well as the right hand side in terms of an array.

        Parameters
        ----------
        lhs: FinDiff object or combination of FinDiff objects
            the left hand side of the PDE
        rhs: numpy.ndarray
            the right hand side of the PDE
        bcs: BoundaryConditions
            the boundary conditions for the PDE

        """"""
        self.lhs = lhs
        self.rhs = rhs
        self.bcs = bcs
        self._L = None

    def solve(self):
        """"""
        Solves the PDE.

        Returns
        -------
        out: numpy.ndarray
            Array with the solution of the PDE.
        """"""
        shape = self.bcs.shape
        if self._L is None:
            self._L = self.lhs.matrix(shape)
        L = sparse.lil_matrix(self._L)
        f = self.rhs.reshape(-1, 1)
        nz = list(self.bcs.row_inds())
        L[nz, :] = self.bcs.lhs[nz, :]
        f[nz] = np.array(self.bcs.rhs[nz].toarray()).reshape(-1, 1)
        L = sparse.csr_matrix(L)
        return spsolve(L, f).reshape(shape)","
class PDE:
    '''
    Representation of a partial differential equation.
    '''

    def __init__(self, lhs, rhs, bcs):
        '''
        Initializes the PDE.
        You need to specify the left hand side (lhs) in terms of derivatives
        as well as the right hand side in terms of an array.
        Parameters
        ----------
        lhs: FinDiff object or combination of FinDiff objects
            the left hand side of the PDE
        rhs: numpy.ndarray
            the right hand side of the PDE
        bcs: BoundaryConditions
            the boundary conditions for the PDE
        '''
        pass

    def solve(self):
        '''
        Solves the PDE.
        Returns
        -------
        out: numpy.ndarray
            Array with the solution of the PDE.
        '''
        pass",snippet_117,"import numpy as np

try:
    from scipy.sparse.linalg import spsolve
    from scipy.sparse import issparse
except Exception:  # pragma: no cover
    spsolve = None
    issparse = lambda x: False


class PDE:
    '''
    Representation of a partial differential equation.
    '''

    def __init__(self, lhs, rhs, bcs):
        '''
        Initializes the PDE.
        You need to specify the left hand side (lhs) in terms of derivatives
        as well as the right hand side in terms of an array.
        Parameters
        ----------
        lhs: FinDiff object or combination of FinDiff objects
            the left hand side of the PDE
        rhs: numpy.ndarray
            the right hand side of the PDE
        bcs: BoundaryConditions
            the boundary conditions for the PDE
        '''
        if rhs is None:
            raise ValueError(""rhs must be a numpy.ndarray"")
        self.lhs = lhs
        self.rhs = np.asarray(rhs)
        self.bcs = bcs

    def _lhs_matrix(self, shape):
        lhs = self.lhs
        # Try common signatures used by FinDiff-like operators
        for attempt in (
            lambda: lhs.matrix(shape),
            lambda: lhs.matrix(shape=shape),
            lambda: lhs.tosparse(shape),  # some implementations
            lambda: lhs.tosparse(shape=shape),
            lambda: lhs.to_matrix(shape),
            lambda: lhs.to_matrix(shape=shape),
        ):
            try:
                A = attempt()
                if A is not None:
                    return A
            except TypeError:
                continue
            except AttributeError:
                continue
        # Fallback: try callable application to an identity basis (inefficient)
        # Only as a last resort if lhs is callable and shape is small.
        if callable(lhs):
            n = int(np.prod(shape))
            if n <= 10_000:
                eye = np.eye(n)
                try:
                    cols = []
                    for j in range(n):
                        e = eye[:, j].reshape(shape)
                        col = lhs(e).ravel()
                        cols.append(col)
                    A = np.column_stack(cols)
                    return A
                except Exception:
                    pass
        raise TypeError(""Could not build matrix from lhs; provide an operator with a 'matrix' method."")

    def _apply_bcs(self, A, b):
        if self.bcs is None:
            return A, b
        bcs = self.bcs
        # Try multiple conventions
        for attempt in (
            lambda: bcs.apply_to(A, b),
            lambda: bcs.apply(A, b),
            lambda: bcs(A, b),
        ):
            try:
                out = attempt()
                if isinstance(out, tuple) and len(out) == 2:
                    A2, b2 = out
                    return A2, b2
            except AttributeError:
                continue
            except TypeError:
                continue
        # Some APIs mutate in-place and return None
        for attempt in (
            lambda: bcs.apply_to(A, b),
            lambda: bcs.apply(A, b),
            lambda: bcs(A, b),
        ):
            try:
                res = attempt()
                if res is None:
                    return A, b
            except Exception:
                continue
        return A, b

    def solve(self):
        '''
        Solves the PDE.
        Returns
        -------
        out: numpy.ndarray
            Array with the solution of the PDE.
        '''
        shape = self.rhs.shape
        A = self._lhs_matrix(shape)
        b = np.asarray(self.rhs, dtype=float).ravel()

        A, b = self._apply_bcs(A, b)

        # Solve
        if spsolve is not None and issparse(A):
            x = spsolve(A, b)
        else:
            # Convert to ndarray if it's a sparse-like object without spsolve
            try:
                A_arr = A.toarray()
            except Exception:
                A_arr = np.asarray(A)
            x = np.linalg.solve(A_arr, b)

        return x.reshape(shape)"
186773,sphinx-gallery/sphinx-gallery,sphinx_gallery/_dummy/__init__.py,sphinx_gallery._dummy.DummyClass,"class DummyClass:
    """"""Dummy class for testing method resolution.""""""

    def run(self):
        """"""Do nothing.""""""
        pass

    @property
    def prop(self):
        """"""Property.""""""
        return 'Property'","class DummyClass:
    '''Dummy class for testing method resolution.'''

    def run(self):
        '''Do nothing.'''
        pass
    @property
    def prop(self):
        '''Property.'''
        pass",snippet_119,"class DummyClass:
    '''Dummy class for testing method resolution.'''

    def __init__(self, prop=None):
        self._prop = prop

    def run(self):
        '''Do nothing.'''
        return None

    @property
    def prop(self):
        '''Property.'''
        return self._prop

    @prop.setter
    def prop(self, value):
        self._prop = value"
186774,sphinx-gallery/sphinx-gallery,sphinx_gallery/_dummy/nested.py,sphinx_gallery._dummy.nested.NestedDummyClass,"class NestedDummyClass:
    """"""Nested dummy class for testing method resolution.""""""

    def run(self):
        """"""Do nothing.""""""
        pass

    @property
    def prop(self):
        """"""Property.""""""
        return 'Property'","class NestedDummyClass:
    '''Nested dummy class for testing method resolution.'''

    def run(self):
        '''Do nothing.'''
        pass
    @property
    def prop(self):
        '''Property.'''
        pass",snippet_120,"class NestedDummyClass:
    '''Nested dummy class for testing method resolution.'''

    def __init__(self, value=None):
        self._prop = value

    def run(self):
        '''Do nothing.'''
        return None

    @property
    def prop(self):
        '''Property.'''
        return self._prop"
190420,JamesPHoughton/pysd,JamesPHoughton_pysd/pysd/py_backend/external.py,pysd.py_backend.external.Excels,"import numpy as np
from openpyxl import load_workbook
import pandas as pd

class Excels:
    """"""
    Class to save the read Excel files and thus avoid double reading
    """"""
    _Excels, _Excels_opyxl = ({}, {})

    @classmethod
    def read(cls, file_name, tab):
        """"""
        Read the Excel file or return the previously read one
        """"""
        if file_name.joinpath(tab) in cls._Excels:
            return cls._Excels[file_name.joinpath(tab)]
        else:
            read_kwargs = {}
            ext = file_name.suffix.lower()
            if ext in _SPREADSHEET_EXTS:
                read_func = pd.read_excel
                read_kwargs['sheet_name'] = tab
            elif ext == '.csv':
                read_func = pd.read_csv
                if tab and (not tab[0].isalnum()):
                    read_kwargs['sep'] = tab
            else:
                read_func = pd.read_table
                if tab and (not tab[0].isalnum()):
                    read_kwargs['sep'] = tab
            excel = np.array([pd.to_numeric(ex, errors='coerce') for ex in read_func(file_name, header=None, **read_kwargs).values])
            cls._Excels[file_name.joinpath(tab)] = excel
            return excel

    @classmethod
    def read_opyxl(cls, file_name):
        """"""
        Read the Excel file using OpenPyXL or return the previously read one
        """"""
        if file_name in cls._Excels_opyxl:
            return cls._Excels_opyxl[file_name]
        else:
            excel = load_workbook(file_name, read_only=True, data_only=True)
            cls._Excels_opyxl[file_name] = excel
            return excel

    @classmethod
    def clean(cls):
        """"""
        Clean the dictionary of read files
        """"""
        for file in cls._Excels_opyxl.values():
            file.close()
        cls._Excels, cls._Excels_opyxl = ({}, {})","
class Excels:
    '''
    Class to save the read Excel files and thus avoid double reading
    '''
    @classmethod
    def read(cls, file_name, tab):
        '''
        Read the Excel file or return the previously read one
        '''
        pass
    @classmethod
    def read_opyxl(cls, file_name):
        '''
        Read the Excel file using OpenPyXL or return the previously read one
        '''
        pass
    @classmethod
    def clean(cls):
        '''
        Clean the dictionary of read files
        '''
        pass",snippet_121,"import os
from pathlib import Path
from threading import RLock

try:
    import pandas as pd
except Exception:  # pragma: no cover
    pd = None

try:
    from openpyxl import load_workbook
except Exception:  # pragma: no cover
    load_workbook = None


class Excels:
    '''
    Class to save the read Excel files and thus avoid double reading
    '''
    _pd_cache = {}        # {abs_path: {sheet_name: DataFrame}}
    _opyxl_cache = {}     # {abs_path: Workbook}
    _lock = RLock()

    @classmethod
    def _normalize_path(cls, file_name):
        return str(Path(file_name).expanduser().resolve())

    @classmethod
    def read(cls, file_name, tab):
        '''
        Read the Excel file or return the previously read one
        '''
        if pd is None:
            raise RuntimeError(""pandas is required for Excels.read but is not available"")
        path = cls._normalize_path(file_name)
        with cls._lock:
            sheet_cache = cls._pd_cache.setdefault(path, {})
            if tab in sheet_cache:
                return sheet_cache[tab]
        df = pd.read_excel(path, sheet_name=tab)
        with cls._lock:
            # In case another thread populated it while reading
            sheet_cache = cls._pd_cache.setdefault(path, {})
            sheet_cache[tab] = df
            return df

    @classmethod
    def read_opyxl(cls, file_name):
        '''
        Read the Excel file using OpenPyXL or return the previously read one
        '''
        if load_workbook is None:
            raise RuntimeError(""openpyxl is required for Excels.read_opyxl but is not available"")
        path = cls._normalize_path(file_name)
        with cls._lock:
            if path in cls._opyxl_cache:
                return cls._opyxl_cache[path]
        wb = load_workbook(path, data_only=True)
        with cls._lock:
            # In case another thread populated it while reading
            if path not in cls._opyxl_cache:
                cls._opyxl_cache[path] = wb
            return cls._opyxl_cache[path]

    @classmethod
    def clean(cls):
        '''
        Clean the dictionary of read files
        '''
        with cls._lock:
            cls._pd_cache.clear()
            cls._opyxl_cache.clear()"
222023,brettcannon/gidgethub,brettcannon_gidgethub/gidgethub/sansio.py,gidgethub.sansio.RateLimit,"from typing import Any, Dict, Mapping, Optional, Tuple, Type, Union
import datetime

class RateLimit:
    """"""The rate limit imposed upon the requester.

    The 'limit' attribute specifies the rate of requests per hour the client is
    limited to.

    The 'remaining' attribute specifies how many requests remain within the
    current rate limit that the client can make.

    The reset_datetime attribute is a datetime object representing when
    effectively 'left' resets to 'rate'. The datetime object is timezone-aware
    and set to UTC.

    The boolean value of an instance whether another request can be made. This
    is determined based on whether there are any remaining requests or if the
    reset datetime has passed.
    """"""

    def __init__(self, *, limit: int, remaining: int, reset_epoch: float) -> None:
        """"""Instantiate a RateLimit object.

        The reset_epoch argument should be in seconds since the UTC epoch.
        """"""
        self.limit = limit
        self.remaining = remaining
        self.reset_datetime = datetime.datetime.fromtimestamp(reset_epoch, datetime.timezone.utc)

    def __bool__(self) -> bool:
        """"""True if requests are remaining or the reset datetime has passed.""""""
        if self.remaining > 0:
            return True
        else:
            now = datetime.datetime.now(datetime.timezone.utc)
            return now > self.reset_datetime

    def __str__(self) -> str:
        """"""Provide all details in a reasonable format.""""""
        return f'< {self.remaining:,}/{self.limit:,} until {self.reset_datetime} >'

    @classmethod
    def from_http(cls, headers: Mapping[str, str]) -> Optional['RateLimit']:
        """"""Gather rate limit information from HTTP headers.

        The mapping providing the headers is expected to support lowercase
        keys.  Returns ``None`` if ratelimit info is not found in the headers.
        """"""
        try:
            limit = int(headers['x-ratelimit-limit'])
            remaining = int(headers['x-ratelimit-remaining'])
            reset_epoch = float(headers['x-ratelimit-reset'])
        except KeyError:
            return None
        else:
            return cls(limit=limit, remaining=remaining, reset_epoch=reset_epoch)",,snippet_122,"I don’t see the class skeleton. Please provide it and any requirements. Helpful details:
- Python version and allowed dependencies
- Class purpose, public API (methods/properties), and expected behavior
- Initialization parameters and defaults
- Edge cases and error handling
- Performance constraints
- Example inputs/outputs or tests"
222265,box/flaky,box_flaky/flaky/multiprocess_string_io.py,flaky.multiprocess_string_io.MultiprocessingStringIO,"import multiprocessing

class MultiprocessingStringIO:
    """"""
    Provide a StringIO-like interface to the multiprocessing ListProxy. The
    multiprocessing ListProxy needs to be instantiated before the flaky plugin
    is configured, so the list is created as a class variable.
    """"""
    _manager = multiprocessing.Manager()
    proxy = _manager.list()

    def getvalue(self):
        """"""
        Shadow the StringIO.getvalue method.
        """"""
        return ''.join((i for i in self.proxy))

    def writelines(self, content_list):
        """"""
        Shadow the StringIO.writelines method. Ingests a list and
        translates that to a string
        """"""
        for item in content_list:
            self.write(item)

    def write(self, content):
        """"""
        Shadow the StringIO.write method.
        """"""
        content.strip('\n')
        self.proxy.append(content)","
class MultiprocessingStringIO:
    '''
    Provide a StringIO-like interface to the multiprocessing ListProxy. The
    multiprocessing ListProxy needs to be instantiated before the flaky plugin
    is configured, so the list is created as a class variable.
        '''

    def getvalue(self):
        '''
        Shadow the StringIO.getvalue method.
        '''
        pass

    def writelines(self, content_list):
        '''
        Shadow the StringIO.writelines method. Ingests a list and
        translates that to a string
        '''
        pass

    def writelines(self, content_list):
        '''
        Shadow the StringIO.write method.
        '''
        pass",snippet_123,"from multiprocessing import Manager

class MultiprocessingStringIO:
    '''
    Provide a StringIO-like interface to the multiprocessing ListProxy. The
    multiprocessing ListProxy needs to be instantiated before the flaky plugin
    is configured, so the list is created as a class variable.
    '''
    _manager = Manager()
    _buffer = _manager.list()

    def _to_str(self, obj):
        if isinstance(obj, bytes):
            try:
                return obj.decode()
            except Exception:
                return obj.decode(errors='replace')
        return str(obj)

    def getvalue(self):
        '''
        Shadow the StringIO.getvalue method.
        '''
        return ''.join(self._buffer)

    def writelines(self, content_list):
        '''
        Shadow the StringIO.writelines method. Ingests a list and
        translates that to a string
        '''
        for item in content_list:
            self._buffer.append(self._to_str(item))

    def write(self, content):
        '''
        Shadow the StringIO.write method.
        '''
        s = self._to_str(content)
        self._buffer.append(s)
        return len(s)"
222348,joshspeagle/dynesty,joshspeagle_dynesty/py/dynesty/utils.py,dynesty.utils.DelayTimer,"import time

class DelayTimer:
    """""" Utility class that allows us to detect a certain
    time has passed""""""

    def __init__(self, delay):
        """""" Initialise the time with delay of dt seconds

        Parameters
        ----------

        delay: float
            The number of seconds in the timer
        """"""
        self.delay = delay
        self.last_time = time.time()

    def is_time(self):
        """"""
        Returns true if more than self.dt seconds has passed
        since the initialization or last call of successful is_time()

        Returns
        -------
        ret: bool
             True if specified amout of time has passed since the
             initialization or last successful is_time() call
        """"""
        curt = time.time()
        if curt - self.last_time > self.delay:
            self.last_time = curt
            return True
        return False","
class DelayTimer:
    ''' Utility class that allows us to detect a certain
        time has passed'''

    def __init__(self, delay):
        ''' Initialise the time with delay of dt seconds
        Parameters
        ----------
        delay: float
            The number of seconds in the timer
        '''
        pass

    def is_time(self):
        '''
        Returns true if more than self.dt seconds has passed
        since the initialization or last call of successful is_time()
        Returns
        -------
        ret: bool
             True if specified amout of time has passed since the
             initialization or last successful is_time() call
        '''
        pass",snippet_124,"import time

class DelayTimer:
    ''' Utility class that allows us to detect a certain
        time has passed'''

    def __init__(self, delay):
        ''' Initialise the time with delay of dt seconds
        Parameters
        ----------
        delay: float
            The number of seconds in the timer
        '''
        self.dt = float(delay)
        self._last = time.monotonic()

    def is_time(self):
        '''
        Returns true if more than self.dt seconds has passed
        since the initialization or last call of successful is_time()
        Returns
        -------
        ret: bool
             True if specified amout of time has passed since the
             initialization or last successful is_time() call
        '''
        now = time.monotonic()
        if now - self._last >= self.dt:
            self._last = now
            return True
        return False"
223977,jilljenn/tryalgo,jilljenn_tryalgo/tryalgo/fenwick.py,tryalgo.fenwick.FenwickMin,"class FenwickMin:
    """"""maintains a tree to allow quick updates and queries
    of a virtual table t
    """"""

    def __init__(self, size):
        """"""stores a table t and allows updates and queries
        of prefix sums in logarithmic time.

        :param size: length of the table
        """"""
        self.s = [float('+inf')] * (size + 1)

    def prefixMin(self, a):
        """"""
        :param int a: index in t, negative a will return infinity
        :returns: min(t[0], ... ,t[a])
        """"""
        i = a + 1
        retval = float('+inf')
        while i > 0:
            retval = min(retval, self.s[i])
            i -= i & -i
        return retval

    def update(self, a, val):
        """"""
        :param int a: index in t
        :param val: a value
        :modifies: sets t[a] to the minimum of t[a] and val
        """"""
        i = a + 1
        while i < len(self.s):
            self.s[i] = min(self.s[i], val)
            i += i & -i","class FenwickMin:
    '''maintains a tree to allow quick updates and queries
    of a virtual table t
    '''

    def __init__(self, size):
        '''stores a table t and allows updates and queries
        of prefix sums in logarithmic time.
        :param size: length of the table
        '''
        pass

    def prefixMin(self, a):
        '''
        :param int a: index in t, negative a will return infinity
        :returns: min(t[0], ... ,t[a])
        '''
        pass

    def update(self, a, val):
        '''
        :param int a: index in t
        :param val: a value
        :modifies: sets t[a] to the minimum of t[a] and val
        '''
        pass",snippet_125,"class FenwickMin:
    '''maintains a tree to allow quick updates and queries
    of a virtual table t
    '''

    def __init__(self, size):
        '''stores a table t and allows updates and queries
        of prefix sums in logarithmic time.
        :param size: length of the table
        '''
        self.n = max(0, int(size))
        self.tree = [float('inf')] * (self.n + 1)  # 1-based fenwick tree
        self.arr = [float('inf')] * self.n        # store current point values

    def prefixMin(self, a):
        '''
        :param int a: index in t, negative a will return infinity
        :returns: min(t[0], ... ,t[a])
        '''
        if a < 0:
            return float('inf')
        if self.n == 0:
            return float('inf')
        if a >= self.n:
            a = self.n - 1
        i = a + 1
        res = float('inf')
        while i > 0:
            if self.tree[i] < res:
                res = self.tree[i]
            i -= i & -i
        return res

    def update(self, a, val):
        '''
        :param int a: index in t
        :param val: a value
        :modifies: sets t[a] to the minimum of t[a] and val
        '''
        if a < 0 or a >= self.n:
            return
        new_val = val if val < self.arr[a] else self.arr[a]
        if new_val == self.arr[a]:
            return
        self.arr[a] = new_val
        i = a + 1
        while i <= self.n:
            if new_val < self.tree[i]:
                self.tree[i] = new_val
            i += i & -i"
223981,jilljenn/tryalgo,jilljenn_tryalgo/tryalgo/lowest_common_ancestor.py,tryalgo.lowest_common_ancestor.LowestCommonAncestorRMQ,"from tryalgo.range_minimum_query import RangeMinQuery

class LowestCommonAncestorRMQ:
    """"""Lowest common ancestor data structure using a reduction to
       range minimum query
    """"""

    def __init__(self, graph):
        """"""builds the structure from a given tree

        :param graph: adjacency matrix of a tree
        :complexity: O(n log n), with n = len(graph)
        """"""
        n = len(graph)
        dfs_trace = []
        self.last = [None] * n
        to_visit = [(0, 0, None)]
        succ = [0] * n
        while to_visit:
            level, node, father = to_visit[-1]
            self.last[node] = len(dfs_trace)
            dfs_trace.append((level, node))
            if succ[node] < len(graph[node]) and graph[node][succ[node]] == father:
                succ[node] += 1
            if succ[node] == len(graph[node]):
                to_visit.pop()
            else:
                neighbor = graph[node][succ[node]]
                succ[node] += 1
                to_visit.append((level + 1, neighbor, node))
        self.rmq = RangeMinQuery(dfs_trace, (float('inf'), None))

    def query(self, u, v):
        """""":returns: the lowest common ancestor of u and v
        :complexity: O(log n)
        """"""
        lu = self.last[u]
        lv = self.last[v]
        if lu > lv:
            lu, lv = (lv, lu)
        return self.rmq.range_min(lu, lv + 1)[1]","
class LowestCommonAncestorRMQ:
    '''Lowest common ancestor data structure using a reduction to
       range minimum query
    '''

    def __init__(self, graph):
        '''builds the structure from a given tree
        :param graph: adjacency matrix of a tree
        :complexity: O(n log n), with n = len(graph)
        '''
        pass

    def query(self, u, v):
        ''':returns: the lowest common ancestor of u and v
        :complexity: O(log n)
        '''
        pass",snippet_126,"class LowestCommonAncestorRMQ:
    '''Lowest common ancestor data structure using a reduction to
       range minimum query
    '''

    def __init__(self, graph):
        '''builds the structure from a given tree
        :param graph: adjacency matrix of a tree
        :complexity: O(n log n), with n = len(graph)
        '''
        n = len(graph)
        self.n = n
        # Build adjacency list from adjacency matrix
        adj = [[] for _ in range(n)]
        for i in range(n):
            row = graph[i]
            for j in range(n):
                if row[j]:
                    adj[i].append(j)
        self._adj = adj

        # Euler tour and depth arrays
        euler = []
        depth = []
        first = [-1] * n

        def dfs(u, p, d):
            first[u] = len(euler)
            euler.append(u)
            depth.append(d)
            for v in adj[u]:
                if v == p:
                    continue
                dfs(v, u, d + 1)
                euler.append(u)
                depth.append(d)

        if n > 0:
            dfs(0, -1, 0)

        self.euler = euler
        self.depth = depth
        self.first = first

        m = len(depth)
        if m == 0:
            # Empty tree edge case
            self.log = [0]
            self.st = [[0]]
            return

        # Precompute logs
        log = [0] * (m + 1)
        for i in range(2, m + 1):
            log[i] = log[i // 2] + 1
        self.log = log

        # Build sparse table storing indices into depth
        K = log[m] + 1
        st = [[0] * m for _ in range(K)]
        for i in range(m):
            st[0][i] = i
        k = 1
        while (1 << k) <= m:
            span = 1 << k
            half = span >> 1
            prev = st[k - 1]
            curr = st[k]
            for i in range(0, m - span + 1):
                a = prev[i]
                b = prev[i + half]
                curr[i] = a if depth[a] <= depth[b] else b
            k += 1
        self.st = st

    def query(self, u, v):
        ''':returns: the lowest common ancestor of u and v
        :complexity: O(log n)
        '''
        if self.n == 0:
            return None
        l = self.first[u]
        r = self.first[v]
        if l > r:
            l, r = r, l
        k = self.log[r - l + 1]
        a = self.st[k][l]
        b = self.st[k][r - (1 << k) + 1]
        idx = a if self.depth[a] <= self.depth[b] else b
        return self.euler[idx]"
