id,repository_name,file_path,class_name,human_written_code,class_skeleton,snippet_id,total_program_units,openai/gpt-oss-20b_generated_code
131054,SoCo/SoCo,SoCo_SoCo/soco/music_services/token_store.py,soco.music_services.token_store.TokenStoreBase,"class TokenStoreBase:
    """"""Token store base class""""""

    def __init__(self, token_collection='default'):
        """"""Instantiate instance variables

        Args:
            token_collection (str): The name of the token collection to use. This may be
                used to store different token collections for different client programs.
        """"""
        self.token_collection = token_collection

    def save_token_pair(self, music_service_id, household_id, token_pair):
        """"""Save a token value pair (token, key) which is a 2 item sequence""""""
        raise NotImplementedError

    def load_token_pair(self, music_service_id, household_id):
        """"""Load a token pair (token, key) which is a 2 item sequence""""""
        raise NotImplementedError

    def has_token(self, music_service_id, household_id):
        """"""Return True if a token is stored for the music service and household ID""""""
        raise NotImplementedError","class TokenStoreBase:
    '''Token store base class'''
    def __init__(self, token_collection='default'):
        '''Instantiate instance variables
        Args:
            token_collection (str): The name of the token collection to use. This may be
                used to store different token collections for different client programs.
        '''
        pass
    def save_token_pair(self, music_service_id, household_id, token_pair):
        
        pass
    def load_token_pair(self, music_service_id, household_id):
        
        pass
    def has_token(self, music_service_id, household_id):
        '''Return True if a token is stored for the music service and household ID'''
        pass",snippet_45,5,"```python
class TokenStoreBase:
    '''Token store base class'''
    def __init__(self, token_collection='default'):
        '''Instantiate instance variables
        Args:
            token_collection (str): The name of the token collection to use. This may be
                used to store different token collections for different client programs.
        '''
        self.token_collection = token_collection
        # Internal storage: {collection_name: {(music_service_id, household_id): token_pair}}
        self._store = {}

    def save_token_pair(self, music_service_id, household_id, token_pair):
        '''Store a token pair for the given music service and household ID.'''
        collection = self._store.setdefault(self.token_collection, {})
        collection[(music_service_id, household_id)] = token_pair

    def load_token_pair(self, music_service_id, household_id):
        '''Retrieve the token pair for the given music service and household ID.
        Returns:
            The stored token_pair or None if not found.
        '''
        collection = self._store.get(self.token_collection, {})
        return collection.get((music_service_id, household_id))

    def has_token(self, music_service_id, household_id):
        '''Return True if a token is stored for the music service and household ID'''
        collection = self._store.get(self.token_collection, {})
        return (music_service_id, household_id) in collection
```"
131060,SoCo/SoCo,SoCo_SoCo/soco/plugins/sharelink.py,soco.plugins.sharelink.ShareClass,"class ShareClass:
    """"""Base class for supported services.""""""

    def canonical_uri(self, uri):
        """"""Recognize a share link and return its canonical representation.

        Args:
            uri (str): A URI like ""https://tidal.com/browse/album/157273956"".

        Returns:
            str: The canonical URI or None if not recognized.
        """"""
        raise NotImplementedError

    def service_number(self):
        """"""Return the service number.

        Returns:
            int: A number identifying the supported music service.
        """"""
        raise NotImplementedError

    @staticmethod
    def magic():
        """"""Return magic.

        Returns:
            dict: Magic prefix/key/class values for each share type.
        """"""
        return {'album': {'prefix': 'x-rincon-cpcontainer:1004206c', 'key': '00040000', 'class': 'object.container.album.musicAlbum'}, 'episode': {'prefix': '', 'key': '00032020', 'class': 'object.item.audioItem.musicTrack'}, 'track': {'prefix': '', 'key': '00032020', 'class': 'object.item.audioItem.musicTrack'}, 'show': {'prefix': 'x-rincon-cpcontainer:1006206c', 'key': '1006206c', 'class': 'object.container.playlistContainer'}, 'song': {'prefix': '', 'key': '10032020', 'class': 'object.item.audioItem.musicTrack'}, 'playlist': {'prefix': 'x-rincon-cpcontainer:1006206c', 'key': '1006206c', 'class': 'object.container.playlistContainer'}}

    def extract(self, uri):
        """"""Extract the share type and encoded URI from a share link.

        Returns:
            share_type: The shared type, like ""album"" or ""track"".
            encoded_uri: An escaped URI with a service-specific format.
        """"""
        raise NotImplementedError","class ShareClass:
    
    def canonical_uri(self, uri):
        
        pass
    def service_number(self):
        '''Return the service number.
        Returns:
            int: A number identifying the supported music service.
        '''
        pass
    @staticmethod
    def magic():
        
        pass
    def extract(self, uri):
        '''Extract the share type and encoded URI from a share link.
        Returns:
            share_type: The shared type, like ""album"" or ""track"".
            encoded_uri: An escaped URI with a service-specific format.
        '''
        pass",snippet_46,5,"```python
import urllib.parse

class ShareClass:
    def canonical_uri(self, uri):
        """"""
        Return a canonical form of the given URI.
        For the base implementation this simply normalises the scheme and host
        to lower case and removes any trailing slash.
        """"""
        if not uri:
            return uri
        parsed = urllib.parse.urlparse(uri)
        scheme = parsed.scheme.lower()
        netloc = parsed.netloc.lower()
        path = parsed.path.rstrip(""/"")
        # Rebuild the URI without fragment
        canonical = urllib.parse.urlunparse(
            (scheme, netloc, path, parsed.params, parsed.query, """")
        )
        return canonical

    def service_number(self):
        """"""
        Return the service number.
        Returns:
            int: A number identifying the supported music service.
        """"""
        # Base class has no specific service; return 0
        return 0

    @staticmethod
    def magic():
        """"""
        Return a magic string used by subclasses for identification.
        """"""
        return ""magic""

    def extract(self, uri):
        """"""
        Extract the share type and encoded URI from a share link.
        Returns:
            share_type: The shared type, like ""album"" or ""track"".
            encoded_uri: An escaped URI with a service‑specific format.
        """"""
        if not uri:
            return None, None
        parsed = urllib.parse.urlparse(uri)
        # Split the path into segments, ignoring empty ones
        segments = [seg for seg in parsed.path.split(""/"") if seg]
        if not segments:
            return None, None
        share_type = segments[0]
        # Reconstruct the encoded part: everything after the share_type
        encoded_path = ""/"".join(segments[1:])
        if parsed.query:
            encoded_path = f""{encoded_path}?{parsed.query}""
        return share_type, encoded_path
```"
131928,mjg59/python-broadlink,mjg59_python-broadlink/broadlink/protocol.py,broadlink.protocol.Datetime,"import time
import datetime as dt

class Datetime:
    """"""Helps to pack and unpack datetime objects for the Broadlink protocol.""""""

    @staticmethod
    def pack(datetime: dt.datetime) -> bytes:
        """"""Pack the timestamp to be sent over the Broadlink protocol.""""""
        data = bytearray(12)
        utcoffset = int(datetime.utcoffset().total_seconds() / 3600)
        data[:4] = utcoffset.to_bytes(4, 'little', signed=True)
        data[4:6] = datetime.year.to_bytes(2, 'little')
        data[6] = datetime.minute
        data[7] = datetime.hour
        data[8] = int(datetime.strftime('%y'))
        data[9] = datetime.isoweekday()
        data[10] = datetime.day
        data[11] = datetime.month
        return data

    @staticmethod
    def unpack(data: bytes) -> dt.datetime:
        """"""Unpack a timestamp received over the Broadlink protocol.""""""
        utcoffset = int.from_bytes(data[0:4], 'little', signed=True)
        year = int.from_bytes(data[4:6], 'little')
        minute = data[6]
        hour = data[7]
        subyear = data[8]
        isoweekday = data[9]
        day = data[10]
        month = data[11]
        tz_info = dt.timezone(dt.timedelta(hours=utcoffset))
        datetime = dt.datetime(year, month, day, hour, minute, 0, 0, tz_info)
        if datetime.isoweekday() != isoweekday:
            raise ValueError('isoweekday does not match')
        if int(datetime.strftime('%y')) != subyear:
            raise ValueError('subyear does not match')
        return datetime

    @staticmethod
    def now() -> dt.datetime:
        """"""Return the current date and time with timezone info.""""""
        tz_info = dt.timezone(dt.timedelta(seconds=-time.timezone))
        return dt.datetime.now(tz_info)","
class Datetime:
    
    @staticmethod
    def pack(datetime: dt.datetime) -> bytes:
        
        pass
    @staticmethod
    def unpack(data: bytes) -> dt.datetime:
        '''Unpack a timestamp received over the Broadlink protocol.'''
        pass
    @staticmethod
    def now() -> dt.datetime:
        
        pass",snippet_48,4,"```python
import datetime as dt
import struct

class Datetime:
    @staticmethod
    def pack(datetime: dt.datetime) -> bytes:
        """"""Pack a datetime object into 4‑byte little‑endian timestamp.""""""
        # Convert to POSIX timestamp (seconds since epoch)
        ts = int(datetime.timestamp())
        # Pack as unsigned 32‑bit little‑endian integer
        return struct.pack(""<I"", ts)

    @staticmethod
    def unpack(data: bytes) -> dt.datetime:
        """"""Unpack a 4‑byte little‑endian timestamp received over the Broadlink protocol.""""""
        if len(data) != 4:
            raise ValueError(""Timestamp data must be exactly 4 bytes long"")
        # Unpack as unsigned 32‑bit little‑endian integer
        ts = struct.unpack(""<I"", data)[0]
        # Convert back to datetime
        return dt.datetime.fromtimestamp(ts)

    @staticmethod
    def now() -> dt.datetime:
        """"""Return the current local datetime.""""""
        return dt.datetime.now()
```"
132032,rigetti/pyquil,pyquil/quilatom.py,pyquil.quilatom.QuilAtom,"class QuilAtom:
    """"""Abstract class for atomic elements of Quil.""""""

    def out(self) -> str:
        """"""Return the element as a valid Quil string.""""""
        raise NotImplementedError()

    def __str__(self) -> str:
        """"""Get a string representation of the element, possibly not valid Quil.""""""
        raise NotImplementedError()

    def __eq__(self, other: object) -> bool:
        """"""Return True if the other object is equal to this one.""""""
        raise NotImplementedError()

    def __hash__(self) -> int:
        """"""Return a hash of the object.""""""
        raise NotImplementedError()","class QuilAtom:
    
    def out(self) -> str:
        '''Return the element as a valid Quil string.'''
        pass
    def __str__(self) -> str:
        
        pass
    def __eq__(self, other: object) -> bool:
        
        pass
    def __hash__(self) -> int:
        
        pass",snippet_49,5,"class QuilAtom:
    def __init__(self, element: str):
        self.element = element

    def out(self) -> str:
        '''Return the element as a valid Quil string.'''
        return self.element

    def __str__(self) -> str:
        return self.element

    def __eq__(self, other: object) -> bool:
        if isinstance(other, QuilAtom):
            return self.element == other.element
        return False

    def __hash__(self) -> int:
        return hash(self.element)"
134597,Unidata/MetPy,Unidata_MetPy/tools/flake8-metpy/flake8_metpy.py,flake8_metpy.MetPyChecker,"class MetPyChecker:
    """"""Flake8 plugin class to check MetPy style/best practice.""""""
    name = __name__
    version = '1.0'

    def __init__(self, tree):
        """"""Initialize the plugin.""""""
        self.tree = tree

    def run(self):
        """"""Run the plugin and yield errors.""""""
        visitor = MetPyVisitor()
        visitor.visit(self.tree)
        for err in visitor.errors:
            yield self.error(err)

    def error(self, err):
        """"""Format errors into Flake8's required format.""""""
        return (err.lineno, err.col, f'MPY{err.code:03d}: Multiplying/dividing by units--use units.Quantity()', type(self))","class MetPyChecker:
    
    def __init__(self, tree):
        '''Initialize the plugin.'''
        pass
    def run(self):
        
        pass
    def error(self, err):
        
        pass",snippet_50,4,"class MetPyChecker:
    name = ""metpy-checker""
    version = ""0.1.0""

    def __init__(self, tree):
        """"""Initialize the plugin.""""""
        self.tree = tree

    def run(self):
        """"""Run the checker and return a list of errors.""""""
        # No checks implemented; return an empty list.
        return []

    def error(self, err):
        """"""Format an error tuple.""""""
        # err is expected to be a tuple (line, col, message)
        line, col, msg = err
        return (line, col, msg, type(self))
"
134620,Unidata/MetPy,Unidata_MetPy/src/metpy/io/_tools.py,metpy.io._tools.Array,"from struct import Struct

class Array:
    """"""Use a Struct as a callable to unpack a bunch of bytes as a list.""""""

    def __init__(self, fmt):
        """"""Initialize the Struct unpacker.""""""
        self._struct = Struct(fmt)

    def __call__(self, buf):
        """"""Perform the actual unpacking.""""""
        return list(self._struct.unpack(buf))","
class Array:
    '''Use a Struct as a callable to unpack a bunch of bytes as a list.'''
    def __init__(self, fmt):
        
        pass
    def __call__(self, buf):
        '''Perform the actual unpacking.'''
        pass",snippet_51,3,"import struct

class Array:
    '''Use a Struct as a callable to unpack a bunch of bytes as a list.'''
    def __init__(self, fmt):
        self._struct = struct.Struct(fmt)

    def __call__(self, buf):
        '''Perform the actual unpacking.'''
        size = self._struct.size
        if len(buf) % size != 0:
            raise struct.error(""Buffer size is not a multiple of struct size"")
        return [self._struct.unpack(buf[i:i+size]) for i in range(0, len(buf), size)]"
134621,Unidata/MetPy,Unidata_MetPy/src/metpy/io/_tools.py,metpy.io._tools.BitField,"class BitField:
    """"""Convert an integer to a string for each bit.""""""

    def __init__(self, *names):
        """"""Initialize the list of named bits.""""""
        self._names = names

    def __call__(self, val):
        """"""Return a list with a string for each True bit in the integer.""""""
        if not val:
            return None
        bits = []
        for n in self._names:
            if val & 1:
                bits.append(n)
            val >>= 1
            if not val:
                break
        return bits[0] if len(bits) == 1 else bits","class BitField:
    '''Convert an integer to a string for each bit.'''
    def __init__(self, *names):
        '''Initialize the list of named bits.'''
        pass
    def __call__(self, val):
        
        pass",snippet_52,3,"class BitField:
    '''Convert an integer to a string for each bit.'''
    def __init__(self, *names):
        '''Initialize the list of named bits.'''
        self.names = list(names)

    def __call__(self, val):
        '''Return a string representation of the bits of `val` using the stored names.'''
        parts = []
        for i, name in enumerate(self.names):
            bit = (val >> i) & 1
            parts.append(f'{name}={bit}')
        return ' '.join(parts)"
134622,Unidata/MetPy,Unidata_MetPy/src/metpy/io/_tools.py,metpy.io._tools.Bits,"class Bits:
    """"""Breaks an integer into a specified number of True/False bits.""""""

    def __init__(self, num_bits):
        """"""Initialize the number of bits.""""""
        self._bits = range(num_bits)

    def __call__(self, val):
        """"""Convert the integer to the list of True/False values.""""""
        return [bool(val >> i & 1) for i in self._bits]","class Bits:
    
    def __init__(self, num_bits):
        '''Initialize the number of bits.'''
        pass
    def __call__(self, val):
        '''Convert the integer to the list of True/False values.'''
        pass",snippet_53,3,"class Bits:
    def __init__(self, num_bits):
        '''Initialize the number of bits.'''
        if not isinstance(num_bits, int) or num_bits <= 0:
            raise ValueError(""num_bits must be a positive integer"")
        self.num_bits = num_bits

    def __call__(self, val):
        '''Convert the integer to the list of True/False values.'''
        if not isinstance(val, int):
            raise TypeError(""val must be an integer"")
        # Mask to the specified number of bits
        mask = (1 << self.num_bits) - 1
        val &= mask
        bits = []
        for i in range(self.num_bits):
            bits.append(bool((val >> i) & 1))
        return bits"
134624,Unidata/MetPy,Unidata_MetPy/src/metpy/io/_tools.py,metpy.io._tools.Enum,"class Enum:
    """"""Map values to specific strings.""""""

    def __init__(self, *args, **kwargs):
        """"""Initialize the mapping.""""""
        self.val_map = dict(enumerate(args))
        self.val_map.update(zip(kwargs.values(), kwargs.keys(), strict=False))

    def __call__(self, val):
        """"""Map an integer to the string representation.""""""
        return self.val_map.get(val, f'Unknown ({val})')","class Enum:
    
    def __init__(self, *args, **kwargs):
        
        pass
    def __call__(self, val):
        '''Map an integer to the string representation.'''
        pass",snippet_54,3,"class Enum:
    def __init__(self, *args, **kwargs):
        """"""
        Create an enumeration.

        Positional arguments are treated as names and are automatically assigned
        integer values starting from 0. Keyword arguments allow explicit
        mapping of names to integer values.

        Example:
            Color = Enum('RED', 'GREEN', 'BLUE')
            Status = Enum(OK=0, ERROR=1, UNKNOWN=2)
        """"""
        self._value_to_name = {}
        self._name_to_value = {}

        # Handle positional names
        for i, name in enumerate(args):
            if not isinstance(name, str):
                raise TypeError(f""Enum name must be a string, got {type(name).__name__}"")
            if name in self._name_to_value:
                raise ValueError(f""Duplicate enum name: {name}"")
            if i in self._value_to_name:
                raise ValueError(f""Duplicate enum value: {i}"")
            self._name_to_value[name] = i
            self._value_to_name[i] = name

        # Handle keyword mappings
        for name, value in kwargs.items():
            if not isinstance(name, str):
                raise TypeError(f""Enum name must be a string, got {type(name).__name__}"")
            if not isinstance(value, int):
                raise TypeError(f""Enum value must be an integer, got {type(value).__name__}"")
            if name in self._name_to_value:
                raise ValueError(f""Duplicate enum name: {name}"")
            if value in self._value_to_name:
                raise ValueError(f""Duplicate enum value: {value}"")
            self._name_to_value[name] = value
            self._value_to_name[value] = name

    def __call__(self, val):
        """"""
        Map an integer to its string representation.

        Raises:
            TypeError: if the argument is not an integer.
            ValueError: if the integer is not a valid enum value.
        """"""
        if not isinstance(val, int):
            raise TypeError(f""Enum call expects an integer, got {type(val).__name__}"")
        try:
            return self._value_to_name[val]
        except KeyError:
            raise ValueError(f""Invalid enum value: {val}"") from None

    def __repr__(self):
        items = "", "".join(f""{name}={value}"" for name, value in sorted(self._name_to_value.items(), key=lambda x: x[1]))
        return f""<Enum {items}>""

    def __len__(self):
        return len(self._name_to_value)

    def __contains__(self, item):
        if isinstance(item, int):
            return item in self._value_to_name
        if isinstance(item, str):
            return item in self._name_to_value
        return False

    def names(self):
        """"""Return a list of enum names sorted by their integer values.""""""
        return [self._value_to_name[i] for i in sorted(self._value_to_name)]

    def values(self):
        """"""Return a list of enum integer values sorted.""""""
        return sorted(self._value_to_name)

    def items(self):
        """"""Return a list of (name, value) tuples sorted by value.""""""
        return [(self._value_to_name[i], i) for i in sorted(self._value_to_name)]"
134657,Unidata/MetPy,Unidata_MetPy/src/metpy/package_tools.py,metpy.package_tools.Exporter,"class Exporter:
    """"""Manages exporting of symbols from the module.

    Grabs a reference to `globals()` for a module and provides a decorator to add
    functions and classes to `__all__` rather than requiring a separately maintained list.
    Also provides a context manager to do this for instances by adding all instances added
    within a block to `__all__`.
    """"""

    def __init__(self, globls):
        """"""Initialize the Exporter.""""""
        self.globls = globls
        self.exports = globls.setdefault('__all__', [])

    def export(self, defn):
        """"""Declare a function or class as exported.""""""
        self.exports.append(defn.__name__)
        return defn

    def __enter__(self):
        """"""Start a block tracking all instances created at global scope.""""""
        self.start_vars = set(self.globls)

    def __exit__(self, exc_type, exc_val, exc_tb):
        """"""Exit the instance tracking block.""""""
        self.exports.extend(set(self.globls) - self.start_vars)
        del self.start_vars","class Exporter:
    
    def __init__(self, globls):
        
        pass
    def export(self, defn):
        
        pass
    def __enter__(self):
        '''Start a block tracking all instances created at global scope.'''
        pass
    def __exit__(self, exc_type, exc_val, exc_tb):
        '''Exit the instance tracking block.'''
        pass",snippet_55,5,"```python
class Exporter:
    """"""
    A context manager that tracks definitions created inside a block and
    injects them into a supplied globals dictionary when the block exits.
    """"""

    def __init__(self, globls):
        """"""
        Parameters
        ----------
        globls : dict
            The globals dictionary where exported names will be inserted.
        """"""
        self.globls = globls
        self._exports = []

    def export(self, defn):
        """"""
        Register a definition (function, class, or any object with a __name__
        attribute) to be exported when the context exits.

        Parameters
        ----------
        defn : object
            The object to export.
        """"""
        if not hasattr(defn, ""__name__""):
            raise TypeError(""exported objects must have a __name__ attribute"")
        self._exports.append(defn)

    def __enter__(self):
        """"""
        Start a block tracking all definitions created at global scope.
        """"""
        # Nothing special to do on enter; just return self for chaining.
        return self

    def __exit__(self, exc_type, exc_val, exc_tb):
        """"""
        Exit the instance tracking block and inject all registered
        definitions into the supplied globals dictionary.
        """"""
        for obj in self._exports:
            self.globls[obj.__name__] = obj
        # Clear the list to avoid leaking references.
        self._exports.clear()
        # Returning False propagates any exception that occurred.
        return False
```"
137119,jpype-project/jpype,jpype-project_jpype/doc/java/util.py,java.util.Collection,"class Collection:
    """""" Customized interface representing a collection of items.

    JPype wraps ``java.util.Collection`` as a Python collection.
    """"""

    def __len__(self) -> int:
        """""" Get the length of this collection.

        Use ``len(collection)`` to find the number of items in this
        collection.

        """"""
        ...

    def __delitem__(self, item):
        """""" Collections do not support remove by index. """"""
        ...

    def __contains__(self, item) -> bool:
        """""" Check if this collection contains this item.

        Use ``item in collection`` to check if the item is 
        present.

        Args:
           item: is the item to check for.  This must be a Java
           object or an object which can be automatically converted
           such as a string.

        Returns:
           bool: True if the item is in the collection.
        """"""
        ...","class Collection:
    ''' Customized interface representing a collection of items.
    JPype wraps ``java.util.Collection`` as a Python collection.
    '''
    def __len__(self) -> int:
        ''' Get the length of this collection.
        Use ``len(collection)`` to find the number of items in this
        collection.
        '''
        pass
    def __delitem__(self, item):
        
        pass
    def __contains__(self, item) -> bool:
        ''' Check if this collection contains this item.
        Use ``item in collection`` to check if the item is 
        present.
        Args:
           item: is the item to check for.  This must be a Java
           object or an object which can be automatically converted
           such as a string.
        Returns:
           bool: True if the item is in the collection.
        '''
        pass",snippet_56,4,"```python
class Collection:
    ''' Customized interface representing a collection of items.
    JPype wraps ``java.util.Collection`` as a Python collection.
    '''
    def __len__(self) -> int:
        ''' Get the length of this collection.
        Use ``len(collection)`` to find the number of items in this
        collection.
        '''
        return self.size()

    def __delitem__(self, item):
        ''' Remove an item from the collection.
        Raises KeyError if the item is not present.
        '''
        removed = self.remove(item)
        if not removed:
            raise KeyError(item)

    def __contains__(self, item) -> bool:
        ''' Check if this collection contains this item.
        Use ``item in collection`` to check if the item is 
        present.
        Args:
           item: is the item to check for.  This must be a Java
           object or an object which can be automatically converted
           such as a string.
        Returns:
           bool: True if the item is in the collection.
        '''
        return self.contains(item)
```"
